step,time,grain_count,G_population,interfacial_energy,elastic_energy,total_energy,stress_l2,stress_linf,mechanical_equilibrium_residual,source_work_error,clipped_fraction,largest_one_step_population_loss,largest_100_step_population_loss,compactness_mean,aspect_ratio_mean,disconnected_grain_count
1560,62.39999999999885,358,20.295030627136896,12362.21821933471,3.4684317917135514,12365.686651126423,4.451920571319681,0.0638880037568978,4.457205419107751e-14,2.4451548823883895e-09,0.21354569784682526,1,11,1.3490471931129158,1.2928223186549392,0
1561,62.43999999999885,357,20.323435162558585,12358.971290557422,3.4702730229126115,12362.441563580334,4.453102080337646,0.063891757432599,4.723938756480998e-14,-9.037338208513213e-09,0.21354460542698195,1,12,1.3492053649337852,1.2921292350680114,0
1562,62.479999999998846,357,20.323435162558585,12356.899413744859,3.4720534531342495,12360.371467197992,4.45424427479496,0.06389455812911464,4.7839458722536804e-14,-1.1997331107738152e-08,0.2135145344905583,0,12,1.350174625476859,1.2916312133651198,0
1563,62.519999999998845,357,20.323435162558585,12355.03033508796,3.4738432095084533,12358.50417829747,4.455392156026832,0.06389758229524858,5.5594410328518354e-14,-1.0417181880344531e-08,0.21364480053724827,0,12,1.3503477364552692,1.291702699670553,0
1564,62.559999999998844,357,20.323435162558585,12353.240145909942,3.4756406714421058,12356.715786581384,4.456544680791876,0.06390068707592392,3.172127159268897e-14,-1.0801528384403458e-08,0.21362746012498834,0,12,1.349996981543802,1.293224593729993,0
1565,62.59999999999884,357,20.323435162558585,12351.477072652504,3.4774439220768643,12354.95451657458,4.457700617450478,0.06390382769377398,5.266263511838991e-14,-1.1063257261472934e-08,0.21366042487699088,0,12,1.3498845202119023,1.2947485183036023,0
1566,62.63999999999884,357,20.323435162558585,12349.722277107448,3.479254808087,12353.201531915536,4.458861146993541,0.06390698917667217,4.4905825677581847e-14,-9.194600006931855e-09,0.21373234016949705,0,12,1.3501556072653076,1.2952577911868532,0
1567,62.67999999999884,357,20.323435162558585,12347.96105478431,3.4810697745240926,12351.442124558833,4.46002398861331,0.06391015949633848,4.806706479675673e-14,-8.549082821437265e-09,0.2137262859355248,0,12,1.3495962456576953,1.2929473765689583,0
1568,62.71999999999884,357,20.323435162558585,12346.192906189923,3.482887119832212,12349.675793309754,4.461188050003751,0.0639133135135691,8.412006818056236e-14,-8.948116963104075e-09,0.2135832649100545,0,12,1.349315254895336,1.293357984268532,0
1569,62.75999999999884,357,20.323435162558585,12344.415131970049,3.4847052407409977,12347.899837210789,4.462352304610788,0.06391648661617197,5.0111948613167064e-14,-6.766758034546655e-09,0.21350191284874498,0,12,1.3491569679083153,1.2937889349871765,0
1570,62.79999999999884,357,20.323435162558585,12342.621847138978,3.4865264766007353,12346.10837361558,4.463518249408863,0.06391966807605953,7.382497536569129e-14,-8.092633544407382e-09,0.2135165399150842,0,12,1.3489076553615327,1.2935412743358972,0
1571,62.83999999999884,357,20.323435162558585,12340.813672443484,3.488351215473817,12344.302023658958,4.464686130926705,0.063922848525821,6.315561186086334e-14,-9.248875440471746e-09,0.21358983212176072,0,12,1.34957091091641,1.2944415987282,0
1572,62.87999999999884,357,20.323435162558585,12338.990997640207,3.4901799272863543,12342.481177567493,4.465856248823548,0.06392603426759848,1.7519628756737428e-13,-8.664209053769328e-09,0.21352147113307296,0,12,1.3492896577348374,1.2930514715368777,0
1573,62.919999999998836,357,20.323435162558585,12337.151395659452,3.492013964842741,12340.643409624294,4.467029466521884,0.06392916775528196,4.3324204076154473e-13,-7.356017646138052e-09,0.21353410824860128,0,12,1.349305176924802,1.294520872332825,0
1574,62.959999999998836,357,20.323435162558585,12335.29696565686,3.4938524670651647,12338.790818123925,4.468205230889586,0.06393224297684333,2.529355476119251e-13,-6.113774793934171e-09,0.2134940523690191,0,12,1.3496318980904531,1.2943143176709906,0
1575,62.999999999998835,357,20.323435162558585,12333.407429550494,3.495689174793177,12336.903118725288,4.469379539268028,0.06393531546907347,7.619581761537744e-14,-5.361204555385385e-09,0.2134549866990246,0,12,1.349567830968637,1.298289431736796,0
1576,63.039999999998834,357,20.323435162558585,12331.487051479284,3.4975241247876494,12334.984575604072,4.470552415479581,0.06393837536055966,5.704731360853058e-14,-6.327336799470673e-09,0.2134249362917604,0,11,1.349726943204846,1.2992212941163308,0
1577,63.07999999999883,357,20.323435162558585,12329.540839442076,3.499359881553371,12333.040199323628,4.4717254988635835,0.06394117219459101,3.735867889360598e-14,-8.46576984230886e-09,0.21353323095737084,0,11,1.350029866207791,1.298291654570734,0
1578,63.11999999999883,356,20.35195929612211,12326.290410491767,3.501303582283104,12329.79171407405,4.472967223496611,0.063943889988284,5.980526426571739e-14,-1.63414251516409e-08,0.21338542979581548,1,12,1.3486370121956563,1.2943701614677185,0
1579,63.15999999999883,355,20.38060386947617,12323.47269617676,3.5031528973104757,12326.97584907407,4.47414833340186,0.06394669675331795,8.26009170596346e-14,-5.648730166778193e-09,0.21313174703970714,1,13,1.3493950985206218,1.2922735186593375,0
1580,63.19999999999883,355,20.38060386947617,12321.412291828181,3.5049743579765775,12324.917266186158,4.475311348015133,0.06394956128090054,7.817129481468743e-14,-6.702630434615026e-09,0.2130225868662766,0,13,1.3492228515308744,1.2922568407844557,0
1581,63.23999999999883,355,20.38060386947617,12319.553567162322,3.506799974283204,12323.060367136604,4.476476712582354,0.06395243162492308,1.1590361243494677e-13,-8.15814365649932e-09,0.2132347791168409,0,13,1.3487668496563412,1.2921650481363527,0
1582,63.27999999999883,355,20.38060386947617,12317.779078225783,3.5086314108294046,12321.287709636614,4.477645487582061,0.06395530652766962,1.6577711597247268e-13,-7.62417154149403e-09,0.2129971653925721,0,13,1.3484707865912853,1.2919250734165129,0
1583,63.31999999999883,355,20.38060386947617,12316.039888620146,3.510470443988634,12319.550359064135,4.478818803688014,0.06395810368646239,1.034949935097256e-13,-6.472175413446343e-09,0.21299755309412183,0,13,1.3486554600074934,1.2919863066614563,0
1584,63.35999999999883,355,20.38060386947617,12314.321640451632,3.5123171869435326,12317.833957638575,4.479996729280868,0.06396087313796758,4.8091784020378727e-14,-6.266186557916248e-09,0.21297519927899994,0,12,1.3479757912031776,1.2923009994385461,0
1585,63.399999999998826,355,20.38060386947617,12312.614014736151,3.51417105181257,12316.128185787964,4.481178885932351,0.06396365600949055,7.084650564062892e-14,-5.566567146467194e-09,0.2130746421984077,0,12,1.3478607927927846,1.2920936743241915,0
1586,63.439999999998825,355,20.38060386947617,12310.914237784616,3.5160303800050956,12314.430268164622,4.482364212928498,0.06396637603294247,8.672742239924571e-14,-8.050115688851625e-09,0.2131416243275553,0,11,1.3478911888501448,1.2930603205531341,0
1587,63.479999999998824,355,20.38060386947617,12309.216413001985,3.5178923191677396,12312.734305321152,4.483550890113835,0.06396901845476397,3.507489791962833e-14,-1.0086103412101227e-08,0.21308213932114103,0,11,1.347607182109936,1.2933174852753517,0
1588,63.519999999998824,355,20.38060386947617,12307.515792668239,3.5197548105400496,12311.03554747878,4.484737604707697,0.06397142861954064,7.090954950999841e-14,-9.655151919510732e-09,0.21295625977908036,0,11,1.3474223198011028,1.293500782919428,0
1589,63.55999999999882,355,20.38060386947617,12305.814276104868,3.5216226089218194,12309.335898713789,4.485927385523931,0.06397388812374785,7.03523127337719e-14,-8.526659804435066e-09,0.21289623509520852,0,10,1.3482121393109308,1.2938519112498041,0
1590,63.59999999999882,355,20.38060386947617,12304.106505844955,3.5234905552351448,12307.62999640019,4.487116945346699,0.06397645682508238,5.76034023051856e-14,-6.535151930459754e-09,0.2128802350182849,0,10,1.348294897020856,1.2933635445821263,0
1591,63.63999999999882,355,20.38060386947617,12302.394750201389,3.525363317100201,12305.920113518489,4.488309255682208,0.06397910680878416,5.602261727628895e-14,-6.2074511338397476e-09,0.21285757653597365,0,10,1.3476138167269438,1.2929761071384356,0
1592,63.67999999999882,355,20.38060386947617,12300.673750249385,3.527240090951012,12304.200990340336,4.489503802913685,0.0639818301507467,6.855306996483447e-14,-5.9818800822019486e-09,0.2128251833169866,0,10,1.3474966682256284,1.2931126827749266,0
1593,63.71999999999882,355,20.38060386947617,12298.93487813471,3.529119877946678,12302.463998012658,4.490699949637855,0.06398461651400303,1.175220320377439e-13,-4.596099098530537e-09,0.21300197098633386,0,10,1.3482164998174513,1.292169593487694,0
1594,63.75999999999882,355,20.38060386947617,12297.176495930073,3.5310007443162,12300.70749667439,4.491896464778768,0.06398738693022449,8.020081523680928e-14,-4.30082422236619e-09,0.21296443352422947,0,9,1.34780499296935,1.2919908828529876,0
1595,63.79999999999882,355,20.38060386947617,12295.406001140163,3.5328861883351084,12298.938887328499,4.493095572717829,0.063990119875906,6.176713353457667e-14,-3.903165554436025e-09,0.21298065468543426,0,9,1.3473343220357425,1.2904608810116278,0
1596,63.83999999999882,355,20.38060386947617,12293.624158024684,3.5347773484406115,12297.158935373125,4.49429799470765,0.06399291371294435,4.9091883817967144e-14,-4.471608749728392e-09,0.21284975448858406,0,9,1.3477041364989233,1.291493218709698,0
1597,63.879999999998816,355,20.38060386947617,12291.82012754648,3.5366700367653423,12295.356797583245,4.495501066471245,0.0639957697944811,4.588284599505107e-14,-3.982058887058021e-09,0.21284468822710412,0,9,1.3484417163642048,1.2915947660200193,0
1598,63.919999999998815,355,20.38060386947617,12289.993167445642,3.538565053967472,12293.53173249961,4.496705295916794,0.06399857383552457,3.8192607234216334e-14,-3.3388087884722584e-09,0.21285095527116243,0,9,1.3481906051915962,1.2916322545256629,0
1599,63.959999999998814,355,20.38060386947617,12288.151647490065,3.5404635780258316,12291.69211106809,4.497911430002062,0.06400144049521114,3.777672540113965e-14,-3.727401302108108e-09,0.21293068807296583,0,9,1.3481554080116789,1.2936557849523176,0
1600,63.99999999999881,355,20.38060386947617,12286.290826027887,3.5423674745622487,12289.833193502449,4.499120651908309,0.06400437545433268,3.704796085827795e-14,-6.056536872500393e-09,0.2128050319167827,0,9,1.3485057867565617,1.2926635613238693,0
1601,64.03999999999881,355,20.38060386947617,12284.407323883275,3.5442749454665488,12287.951598828742,4.500331818228495,0.06400723418148699,6.709270571499362e-14,-6.568210266693145e-09,0.21282332873799564,0,9,1.3472364453045897,1.2919854784520008,0
1602,64.07999999999882,355,20.38060386947617,12282.493279825452,3.5461868524353575,12286.039466677888,4.5015454743432946,0.06401002308305714,4.803582364341426e-14,-3.7375625745392216e-09,0.21271703315962892,0,9,1.3466243217766876,1.2928430098222683,0
1603,64.11999999999883,355,20.38060386947617,12280.560052893472,3.5481042977725146,12284.108157191244,4.502762317544564,0.06401332161816248,5.5145526167309347e-14,-4.768308660245413e-09,0.21273731736728455,0,9,1.346401179000302,1.2917063967259472,0
1604,64.15999999999883,355,20.38060386947617,12278.605599982966,3.550023879771592,12282.155623862738,4.503980186639511,0.06401652224465984,7.4675645215234e-14,-7.803511044377626e-09,0.2126396484831487,0,9,1.3458149347249055,1.291076100016845,0
1605,64.19999999999884,355,20.38060386947617,12276.632331844028,3.5519471552590884,12280.184278999288,4.5052000683014946,0.06401959690028555,9.416814706095106e-14,-9.855895242300017e-09,0.21258513736507745,0,9,1.3460294698461766,1.2917155309703838,0
1606,64.23999999999884,355,20.38060386947617,12274.6343874913,3.5538742341910337,12278.18826172549,4.5064220305057505,0.06402269787334731,5.2402889506381326e-14,-1.0811696706533938e-08,0.21255440194093972,0,9,1.3461861891709643,1.2916553046695334,0
1607,64.27999999999885,355,20.38060386947617,12272.611570999728,3.5558071840899634,12276.167378183818,4.507647382928946,0.0640257166858255,5.027476773599965e-14,-9.834228191550956e-09,0.21258811870079844,0,9,1.3466918217098398,1.2939125221807948,0
1608,64.31999999999886,354,20.40936973258498,12270.182671655086,3.5579254185973617,12273.740597073684,4.508989807089547,0.06402866241669604,4.007728518203962e-13,-3.6488363828243026e-08,0.21256375136150937,1,10,1.3474638436708843,1.2927411227007886,0
1609,64.35999999999886,354,20.40936973258498,12267.862673134498,3.5598446613695303,12271.422517795867,4.510205780671296,0.06403151565122689,8.000745513684638e-14,9.944933938420969e-09,0.21238942190802146,0,10,1.3478082114659549,1.2917320615142331,0
1610,64.39999999999887,354,20.40936973258498,12265.703291061778,3.56177773868791,12269.265068800467,4.511430187387508,0.0640343739289791,6.699679773880043e-14,7.025536252584785e-09,0.21251110383842162,0,8,1.3483323205033966,1.2917789026056348,0
1611,64.43999999999888,354,20.40936973258498,12263.596713710675,3.563721299365287,12267.16043501004,4.512660899170192,0.0640371658721007,5.535072652155369e-14,7.544968322640774e-09,0.2124956751853826,0,8,1.3488306655962776,1.2926181069198277,0
1612,64.47999999999888,354,20.40936973258498,12261.500801746066,3.565677757158981,12265.066479503224,4.513899439601663,0.06403967092182261,9.849802811167434e-14,8.549328388892524e-09,0.21247089407782152,0,8,1.3487836629458079,1.2940816572379172,0
1613,64.51999999999889,354,20.40936973258498,12259.394243190896,3.567634822004761,12262.9618780129,4.5151380247127015,0.06404174103134827,7.909918421668222e-14,9.123044894619042e-09,0.21257813997634176,0,7,1.3493514185877085,1.2939152282139286,0
1614,64.5599999999989,354,20.40936973258498,12257.266394296554,3.569590893715773,12260.83598519027,4.516375642453365,0.06404402513035828,7.440211025596661e-14,1.1585531275656868e-08,0.21248988867016724,0,7,1.3487434541285699,1.2993377235814503,0
1615,64.5999999999989,354,20.40936973258498,12255.119561293557,3.571556548047351,12258.691117841605,4.517618981287001,0.06404633362829908,6.575250351050695e-14,1.0941391731869587e-08,0.21228998031321167,0,7,1.3493333318737188,1.2991859007046211,0
1616,64.6399999999989,354,20.40936973258498,12252.952911741695,3.5735314066637134,12256.52644314836,4.518867797715736,0.06404859469240909,7.611785947850377e-14,9.243894971960182e-09,0.21245476054652065,0,7,1.3498952935111042,1.298239627516815,0
1617,64.67999999999891,353,20.438257743834217,12250.258184579938,3.5759228343000924,12253.834107414237,4.520379577732857,0.06405061523710404,5.65487357800234e-14,4.088161306443211e-09,0.2123180374937456,1,8,1.349858654598012,1.2927546609503917,0
1618,64.71999999999892,353,20.438257743834217,12247.878859110831,3.5778298900338763,12251.456689000865,4.521584785652815,0.06405299011994375,8.432973930490305e-14,3.911363095389364e-09,0.2122809397084341,0,8,1.3497801701263832,1.2912203120235544,0
1619,64.75999999999893,353,20.438257743834217,12245.621642090875,3.579763477811165,12249.201405568687,4.522806433148405,0.06405527159594299,1.7769055601700817e-13,-2.7118316843401796e-09,0.21228491115819406,0,8,1.3496334129091352,1.2914517541961021,0
1620,64.79999999999893,353,20.438257743834217,12243.389092431938,3.5817138989072923,12246.970806330846,4.524038381611733,0.06405755524643089,8.366292026606149e-14,-8.679230601577048e-09,0.21223672701930318,0,8,1.3487456429571827,1.2911051635382933,0
1621,64.83999999999894,353,20.438257743834217,12241.152631409925,3.583680572306967,12244.736311982231,4.525280255911765,0.06405982801834112,2.375233597455522e-13,-1.044992427572805e-08,0.21216685220352302,0,8,1.347877457009366,1.290826601839423,0
1622,64.87999999999894,353,20.438257743834217,12238.892356844428,3.585666088013437,12242.47802293244,4.52653368254557,0.06406210034947538,7.02927718624619e-14,-1.0056188980058639e-08,0.21221291921979513,0,7,1.3483542547311338,1.2908586549408123,0
1623,64.91999999999895,353,20.438257743834217,12236.602172905,3.58766713707133,12240.189840042072,4.527796564158017,0.06406439170089881,8.208920113294306e-14,-9.131125486370323e-09,0.21216572099484987,0,7,1.3477070529493709,1.2925296897122878,0
1624,64.95999999999896,353,20.438257743834217,12234.280013576898,3.5896809582741205,12237.869694535171,4.529067151372532,0.0640666514101956,1.464880569738781e-13,-1.2423515113359207e-08,0.21233482236826717,0,7,1.3474918787550394,1.2940212242826532,0
